[22:56:37] [main/INFO] [LaunchWrapper]: Loading tweak class name net.minecraftforge.fml.common.launcher.FMLServerTweaker
[22:56:37] [main/INFO] [LaunchWrapper]: Using primary tweak class name net.minecraftforge.fml.common.launcher.FMLServerTweaker
[22:56:37] [main/INFO] [LaunchWrapper]: Calling tweak class net.minecraftforge.fml.common.launcher.FMLServerTweaker
[22:56:37] [main/DEBUG] [FML]: Injecting tracing printstreams for STDOUT/STDERR.
[22:56:37] [main/INFO] [FML]: Forge Mod Loader version 14.23.5.2860 for Minecraft 1.12.2 loading
[22:56:37] [main/INFO] [FML]: Java is Java HotSpot(TM) 64-Bit Server VM, version 1.8.0_202, running on Windows 10:amd64:10.0, installed at C:\Program Files\Java\jre1.8.0_202
[22:56:37] [main/DEBUG] [FML]: Java classpath at launch is:
[22:56:37] [main/DEBUG] [FML]:     forge-1.12.2-14.23.5.2860.jar
[22:56:37] [main/DEBUG] [FML]: Java library path at launch is:
[22:56:37] [main/DEBUG] [FML]:     C:\Program Files (x86)\Common Files\Oracle\Java\javapath
[22:56:37] [main/DEBUG] [FML]:     C:\Windows\Sun\Java\bin
[22:56:37] [main/DEBUG] [FML]:     C:\Windows\system32
[22:56:37] [main/DEBUG] [FML]:     C:\Windows
[22:56:37] [main/DEBUG] [FML]:     C:\Program Files (x86)\Common Files\Oracle\Java\javapath
[22:56:37] [main/DEBUG] [FML]:     C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common
[22:56:37] [main/DEBUG] [FML]:     C:\Windows\system32
[22:56:37] [main/DEBUG] [FML]:     C:\Windows
[22:56:37] [main/DEBUG] [FML]:     C:\Windows\System32\Wbem
[22:56:37] [main/DEBUG] [FML]:     C:\Windows\System32\WindowsPowerShell\v1.0\
[22:56:37] [main/DEBUG] [FML]:     C:\Windows\System32\OpenSSH\
[22:56:37] [main/DEBUG] [FML]:     C:\Program Files\Git\cmd
[22:56:37] [main/DEBUG] [FML]:     C:\Users\frank\AppData\Local\Programs\Python\Python312\Scripts\
[22:56:37] [main/DEBUG] [FML]:     C:\Users\frank\AppData\Local\Programs\Python\Python312\
[22:56:37] [main/DEBUG] [FML]:     C:\Users\frank\AppData\Local\Microsoft\WindowsApps
[22:56:37] [main/DEBUG] [FML]:     C:\Users\frank\AppData\Local\Programs\Microsoft VS Code\bin
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Early Enqueue: Entity Tracker Desync (Vanilla)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.core.entitytracker.json" for early mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Early Enqueue: Missing Particle Rendering (Vanilla)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.core.particlerender.json" for early mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Early Enqueue: Nuke Advancements (Vanilla)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.core.advancementnuke.json" for early mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Early Enqueue: Configurable Fall (Vanilla)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.core.configfall.json" for early mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Early Enqueue: Allow Hoe Repairing (Vanilla)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.core.hoerepair.json" for early mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Early Enqueue: Fix Duplicate MoBends Render ID Crash (Vanilla/MoBends)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.core.mobendsrenderids.json" for early mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Early Enqueue: Stray/Husk Sky Spawning Fix (Vanilla)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.core.strayhuskspawning.json" for early mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Early Enqueue: Overhaul SME (Vanilla/SME/RLCombat)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.core.smeoverhaul.json" for early mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Early Enqueue: Smoothed Crouching (Vanilla)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.core.smoothcrouch.json" for early mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Early Enqueue: Fix Delayed Packet Errors (Vanilla)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.core.delayedpacketerrors.json" for early mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Early Enqueue: FancyMenu Server Crash (FancyMenu)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.fancymenuservercrash.json" for early mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Early Enqueue: Boss Cart/Boat Cheese (Vanilla/InfernalMobs/ScalingHealth/Champions)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.core.bosscart.json" for early mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Early Enqueue: Suppress EntityTracker Removed Entity Warnings (Vanilla)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.core.entitytrackersuppress.json" for early mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Early Enqueue: Potion Amplifier Visibility (Vanilla)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.core.potionamplifier.json" for early mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Early Enqueue: AntiWarp Handling (Vanilla/BetterSurvival)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.core.antiwarp.json" for early mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Early Enqueue: Enchantment Item Attributes (Vanilla/SME)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.core.enchantattribute.json" for early mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Early Enqueue: Enchantment ItemStack Damage (Vanilla/SME)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.core.enchantdamage.json" for early mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Early Enqueue: Fix Player Model Death Shake (Vanilla)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.core.deathshake.json" for early mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Early Enqueue: Weather Timing Config (Vanilla)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.core.worldweathertiming.json" for early mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Early Enqueue: Particle Collision Defaults (Vanilla)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.core.particlecollision.json" for early mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Early Enqueue: Spawn Chunk Radius Patch (Vanilla)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.core.spawnchunkradius.json" for early mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Early Enqueue: Tipped Arrow Blacklist (Vanilla)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.core.tippedarrow.json" for early mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Early Enqueue: Zombie Curing Ticks Spawners (Vanilla/MobSpawnerControl)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.core.zombiecuring.json" for early mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Early Enqueue: Outdated Chunk Data (Vanilla)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.core.chunkdata.json" for early mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Early Enqueue: Mineshaft Biome Blacklist Patch (Vanilla)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.core.mineshaftblacklistpatch.json" for early mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Early Enqueue: Chunk Entity List (Vanilla)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.core.entitylist.json" for early mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Early Enqueue: Remove Water Chunk Gen Ticking (Vanilla)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.core.waterchunkgen.json" for early mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Early Enqueue: Random Respawn Attempt Safety (Vanilla)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.core.randomspawnsafety.json" for early mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Early Enqueue: Prevent Mob spawns in lazy loaded chunks (Vanilla)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.core.preventlazyspawns.json" for early mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Early Enqueue: ChunkAnimator XRay (Vanilla/ChunkAnimator)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.core.chunkanimatorxray.json" for early mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Early Enqueue: Health Desync Patch (Vanilla)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.core.healthdesync.json" for early mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Early Enqueue: MoBends Arrow Trail Patch (MoBends)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.core.arrowaccessor.json" for early mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Early Enqueue: Rework Waystone Used Name Check (Waystones)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.core.biomeaccessor.json" for early mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Early Enqueue: Mending Priorities (Vanilla)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.core.mending.json" for early mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Early Enqueue: EXPERIMENTAL: Teleporting Lag Patch (Vanilla)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.core.entityteleportcollision.json" for early mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Early Enqueue: Furnace XP Limit Fix (Vanilla)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.core.furnacexp.json" for early mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Early Enqueue: Suppress Unknown Passengers Warnings (Vanilla)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.core.unknownpassengers.json" for early mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Early Enqueue: Blast Protection Knockback Patch MC-198809 (Vanilla)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.core.blastprotknockback.json" for early mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Early Enqueue: Forge Suppress Dangerous Prefix Errors (Forge)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.core.dangerousprefix.json" for early mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Early Enqueue: Stop Pigmen Portal Spawning (Vanilla)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.core.pigmenportal.json" for early mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Early Enqueue: Cache WorldBorder currentTime (Vanilla)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.core.cacheborder.json" for early mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Early Enqueue: Fix Hardcore World Not Unloading (Vanilla)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.core.hardcoregameoverbug.json" for early mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Early Enqueue: Broken Advancement Log Spam Silence (Vanilla/Forge)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.core.advancementspam.json" for early mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Early Enqueue: World Flammable BlockPos Replacement (Vanilla)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.core.worldflammableblockpos.json" for early mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Early Enqueue: Forge Suppress Broken Ore Dictionary Errors (Forge)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.core.brokenoredict.json" for early mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Early Enqueue: Stop Sleeping Resetting Weather MC-63340 (Vanilla)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.core.norainreset.json" for early mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Late Enqueue Start
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Late Enqueue: Enable AntiDragon Cheese (IceAndFire)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.infdragoncheese.json" for late mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Late Enqueue: Lycanite Render Box (LycanitesMobs)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.lycaniterender.json" for late mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Late Enqueue: No Infernal Champions (Champions/InfernalMobs)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.infernalchampions.json" for late mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Late Enqueue: BetterFoliage Geometry Offset (BetterFoliage)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.betterfoliagegeometry.json" for late mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Late Enqueue: Skeleton King Loot Drop Fix (FishsUndeadRising)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.fishsskeletonking.json" for late mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Late Enqueue: Vein Pickaxe Patch (ForgottenItems)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.veinpickaxe.json" for late mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Late Enqueue: Flare Gun Rework (BountifulBaubles)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.flaregun.json" for late mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Late Enqueue: Locks Keyring GUI Dupe Patch (Locks)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.locksguidupe.json" for late mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Late Enqueue: Force Cart Unpull Over Distance (AstikorCarts)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.cartdistancelimit.json" for late mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Late Enqueue: Parasite Mob Spawner Fix (SRParasites)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.srpspawningmobspawner.json" for late mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Late Enqueue: DynamicTrees AABB Cache (DynamicTrees)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.dynamictreescache.json" for late mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Late Enqueue: Disable MoBends Online Checks (MoBends)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.nukemobends.json" for late mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Late Enqueue: Quark Emotes Force Disable (Quark)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.quarkemote.json" for late mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Late Enqueue: Stoned Chicken Feather Fix (Quark/IceAndFire)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.chickenfeather.json" for late mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Late Enqueue: ItemPhysics Q CarryOn Fix (CarryOn/ItemPhysics)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.itemphysiccarryonq.json" for late mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Late Enqueue: Dummy Damage Value Patch (MmmMmmMmmMmm)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.dummypatch.json" for late mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Late Enqueue: Infested Summon Tag (Champions/TrinketsAndBaubles)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.infestedsummon.json" for late mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Late Enqueue: Mattock Breaking Patch (NoTreePunching)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.mattockbreaking.json" for late mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Late Enqueue: ScalingHealth Bandaged Icon Fix (ScalingHealth)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.bandagedicon.json" for late mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Late Enqueue: Allow Changing Lucky Horseshoe Weight (BountifulBaubles)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.bountifulbaublesluckyhorseshoe.json" for late mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Late Enqueue: Changeable Nunchaku Combo (BetterSurvival)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.nunchakucombo.json" for late mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Late Enqueue: Disenchanting Table Crash Patch (Disenchanter)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.disenchantcrash.json" for late mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Late Enqueue: MoBends Memory Leak Fix (MoBends)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.mobendsmemleak.json" for late mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Late Enqueue: Quark Chest Boat Dupe (Quark)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.chestboatdupe.json" for late mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Late Enqueue: DT Leaves Ignore Light on WorldGen (DynamicTrees)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.dtleavesworldgen.json" for late mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Late Enqueue: BetterQuesting Unofficial Memory Leak Fix (BetterQuesting Unofficial)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.bqumemleak.json" for late mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Late Enqueue: Remove SME Mortalitas Resurrection Capability (SoManyEnchantments)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.smecapremoval.json" for late mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Late Enqueue: Sync Sign Edit Config (Quark)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.quarksignedit.json" for late mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Late Enqueue: ForgottenItems Rune Fix (ForgottenItems)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.forgottenitemsrune.json" for late mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Late Enqueue: Remove Shield Protection Enchant (Inspirations)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.inspirationsshield.json" for late mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Late Enqueue: Quark Reduced Villager Double Door AI Checks (Quark)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.doubledoors.json" for late mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Late Enqueue: Battletower Golem Attack Target Patch (Battletowers)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.battletowertarget.json" for late mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Late Enqueue: ToolBelt Belt GUI Dupe Patch (ToolBelt)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.toolbeltguidupe.json" for late mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Late Enqueue: BetterNether Double Slab Drop Fix (BetterNether)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.betternetherdoubleslab.json" for late mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Late Enqueue: Rehandle Sentient Scythe Effect (SRParasites/RLCombat)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.sentientscythe.json" for late mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Late Enqueue: BetterFoliage Whitelist/Blacklist Cache (BetterFoliage)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.betterfoliagecache.json" for late mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Late Enqueue: CarryOn Passenger Rider Death Fix (CarryOn)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.carryonpositionfix.json" for late mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Late Enqueue: Stoneling Dupe Patch (Quark)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.stoneling.json" for late mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Late Enqueue: Chat Bubble Config (DSurroundings)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.chatbubble.json" for late mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Late Enqueue: InF Bow Multishot patch (IceAndFire/BetterSurvival)
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rlmixins.dragonbow.json" for late mixin enqueue, adding.
[22:56:39] [main/INFO] [rlmixins.RLMixinsPlugin]: RLMixins Late Enqueue: Healing Salve Bowl Return Fix (RoughTweaks)
